Date,PM2.5,PM10,Ozone,SO2,NO2,Station,Source_File,Year,Month,Day,DayOfWeek
2025-10-26,42.16,67.45,5.21,7.18,8.2,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,10,26,Sunday
2025-10-27,30.67,49.08,5.49,7.03,8.4,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,10,27,Monday
2025-10-28,33.96,54.32,5.26,6.91,10.0,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,10,28,Tuesday
2025-10-29,56.42,90.28,18.82,6.92,10.29,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,10,29,Wednesday
2025-10-30,74.43,119.09,19.04,6.98,13.39,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,10,30,Thursday
2025-10-31,33.47,53.55,19.12,7.06,15.99,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,10,31,Friday
2025-11-01,37.31,59.7,19.14,7.02,8.99,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,1,Saturday
2025-11-02,34.01,54.42,19.18,6.94,7.59,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,2,Sunday
2025-11-03,45.06,72.1,19.28,6.96,10.72,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,3,Monday
2025-11-04,30.57,48.9,19.01,6.98,7.08,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,4,Tuesday
2025-11-05,38.47,61.55,19.18,7.0,8.17,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,5,Wednesday
2025-11-06,111.5,178.41,18.91,7.07,8.37,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,6,Thursday
2025-11-07,72.31,115.7,18.77,6.89,9.02,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,7,Friday
2025-11-08,102.65,164.24,18.58,6.94,23.24,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,8,Saturday
2025-11-09,83.86,134.18,19.03,6.98,12.41,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,9,Sunday
2025-11-10,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,10,Monday
2025-11-11,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,11,Tuesday
2025-11-12,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,12,Wednesday
2025-11-13,13.92,46.79,6.66,8.21,33.75,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,13,Thursday
2025-11-14,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,14,Friday
2025-11-15,,,12.29,14.21,26.01,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,15,Saturday
2025-11-16,,,,9.54,13.92,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,16,Sunday
2025-11-17,,162.66,43.4,5.38,6.51,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,17,Monday
2025-11-18,,184.73,8.14,9.06,16.47,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,18,Tuesday
2025-11-19,,250.0,6.73,6.88,26.92,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,19,Wednesday
2025-11-20,,239.35,8.11,8.31,23.92,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,20,Thursday
2025-11-21,,220.59,9.47,7.47,29.17,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,21,Friday
2025-11-22,,225.99,7.81,6.18,21.04,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,22,Saturday
2025-11-23,,155.99,43.25,6.31,3.52,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,23,Sunday
2025-11-24,,191.02,41.37,7.67,3.96,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,24,Monday
2025-11-25,,189.93,47.24,9.58,4.0,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,25,Tuesday
2025-11-26,,,59.65,9.0,4.8,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,26,Wednesday
2025-11-27,,,104.32,13.01,14.99,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,27,Thursday
2025-11-28,73.07,176.5,57.48,12.71,14.05,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,28,Friday
2025-11-29,,466.1,3.72,17.41,30.12,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,29,Saturday
2025-11-30,,221.33,7.07,18.77,27.11,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,11,30,Sunday
2025-12-01,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,1,Monday
2025-12-02,51.45,140.26,7.86,21.25,39.28,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,2,Tuesday
2025-12-03,55.88,169.62,7.91,25.77,34.0,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,3,Wednesday
2025-12-04,58.55,166.98,9.01,23.71,45.43,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,4,Thursday
2025-12-05,,309.52,9.26,21.67,35.52,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,5,Friday
2025-12-06,,226.64,38.16,19.98,13.93,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,6,Saturday
2025-12-07,99.72,227.22,69.08,20.22,13.18,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,7,Sunday
2025-12-08,95.89,263.21,12.9,12.17,18.87,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,8,Monday
2025-12-09,81.53,,10.72,20.33,31.91,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,9,Tuesday
2025-12-10,87.11,242.5,9.67,14.21,22.07,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,10,Wednesday
2025-12-11,59.25,195.11,14.63,16.77,19.29,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,11,Thursday
2025-12-12,82.09,203.47,17.83,9.66,20.94,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,12,Friday
2025-12-13,,299.36,15.4,10.57,18.4,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,13,Saturday
2025-12-14,74.32,183.27,34.54,12.52,15.65,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,14,Sunday
2025-12-15,69.39,195.74,19.09,51.01,36.84,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,15,Monday
2025-12-16,91.91,,7.8,13.0,40.85,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,16,Tuesday
2025-12-17,79.23,250.64,5.34,12.79,23.19,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,17,Wednesday
2025-12-18,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,18,Thursday
2025-12-19,52.29,148.22,13.39,9.19,17.98,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,19,Friday
2025-12-20,49.09,184.91,21.76,12.05,17.77,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,20,Saturday
2025-12-21,67.29,325.13,10.37,11.41,35.83,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,21,Sunday
2025-12-22,42.34,207.17,10.62,8.11,25.61,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,22,Monday
2025-12-23,37.37,207.17,12.05,10.89,19.23,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,23,Tuesday
2025-12-24,32.46,207.17,36.66,10.85,14.35,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,24,Wednesday
2025-12-25,45.96,207.17,22.83,13.07,14.74,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,25,Thursday
2025-12-26,49.39,231.28,43.73,9.14,13.89,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,26,Friday
2025-12-27,74.49,210.0,15.6,12.25,17.55,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,27,Saturday
2025-12-28,54.29,208.81,49.26,12.56,15.17,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,28,Sunday
2025-12-29,54.13,209.16,18.85,10.73,20.07,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,29,Monday
2025-12-30,63.62,190.34,12.46,10.59,21.1,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,30,Tuesday
2025-12-31,44.64,149.16,10.26,10.21,17.33,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2025,12,31,Wednesday
2026-01-01,16.25,75.32,10.23,8.02,11.96,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,1,Thursday
2026-01-02,53.9,158.48,30.34,7.39,13.02,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,2,Friday
2026-01-03,58.63,193.44,16.29,9.69,14.35,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,3,Saturday
2026-01-04,59.48,208.42,30.11,11.26,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,4,Sunday
2026-01-05,65.86,193.08,22.77,11.22,13.19,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,5,Monday
2026-01-06,56.93,170.05,50.97,10.67,13.17,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,6,Tuesday
2026-01-07,56.74,187.09,9.17,11.46,13.21,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,7,Wednesday
2026-01-08,37.58,160.62,15.78,8.24,12.93,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,8,Thursday
2026-01-09,46.29,210.58,36.93,13.26,13.55,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,9,Friday
2026-01-10,52.07,190.52,58.26,27.75,12.53,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,10,Saturday
2026-01-11,53.44,285.38,11.56,15.54,13.07,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,11,Sunday
2026-01-12,40.51,152.59,59.23,11.07,6.23,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,12,Monday
2026-01-13,46.3,147.92,32.62,13.15,4.01,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,13,Tuesday
2026-01-14,35.33,143.22,22.87,13.02,3.73,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,14,Wednesday
2026-01-15,35.04,140.59,40.62,11.1,3.42,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,15,Thursday
2026-01-16,50.84,161.38,36.29,8.84,11.01,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,16,Friday
2026-01-17,35.19,130.56,30.45,8.86,10.09,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,17,Saturday
2026-01-18,38.34,108.24,24.79,9.9,10.73,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,18,Sunday
2026-01-19,30.02,127.2,24.83,9.87,11.05,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,19,Monday
2026-01-20,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,20,Tuesday
2026-01-21,57.15,206.61,3.88,12.77,21.41,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,21,Wednesday
2026-01-22,54.95,178.84,6.22,10.54,15.19,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,22,Thursday
2026-01-23,24.16,114.17,12.29,8.06,9.15,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,23,Friday
2026-01-24,42.38,163.33,40.8,10.38,9.58,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,24,Saturday
2026-01-25,59.05,200.18,17.82,12.08,10.63,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,25,Sunday
2026-01-26,44.63,142.46,42.8,10.28,9.98,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,26,Monday
2026-01-27,25.85,109.14,42.91,7.83,7.92,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,27,Tuesday
2026-01-28,41.88,154.94,53.17,11.72,10.09,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,28,Wednesday
2026-01-29,49.54,170.58,24.14,11.69,10.46,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,29,Thursday
2026-01-30,58.4,156.56,26.9,6.67,9.57,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,30,Friday
2026-01-31,55.72,158.42,36.9,7.33,7.89,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,1,31,Saturday
2026-02-01,,172.86,24.95,11.59,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,1,Sunday
2026-02-02,57.23,192.78,30.84,10.41,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,2,Monday
2026-02-03,55.95,164.04,13.83,13.19,12.42,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,3,Tuesday
2026-02-04,43.18,139.82,36.32,14.28,11.69,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,4,Wednesday
2026-02-05,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,5,Thursday
2026-02-06,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,6,Friday
2026-02-07,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,7,Saturday
2026-02-08,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,8,Sunday
2026-02-09,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,9,Monday
2026-02-10,62.1,152.74,45.16,19.91,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,10,Tuesday
2026-02-11,,,,,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,11,Wednesday
2026-02-12,49.09,128.11,2.23,11.73,12.81,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,12,Thursday
2026-02-13,55.89,144.89,26.46,11.8,15.01,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,13,Friday
2026-02-14,45.04,166.75,4.29,18.61,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,14,Saturday
2026-02-15,79.42,128.95,22.48,15.51,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,15,Sunday
2026-02-16,56.09,128.95,9.12,15.92,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,16,Monday
2026-02-17,61.8,110.06,22.99,11.93,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,17,Tuesday
2026-02-18,21.8,83.83,12.73,9.59,10.4,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,18,Wednesday
2026-02-19,41.83,122.87,21.02,15.31,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,19,Thursday
2026-02-20,81.31,110.06,34.98,9.95,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,20,Friday
2026-02-21,44.75,143.07,14.27,12.36,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,21,Saturday
2026-02-22,43.8,113.24,21.25,15.47,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,22,Sunday
2026-02-23,46.71,153.53,31.04,12.47,10.24,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,23,Monday
2026-02-24,36.58,105.92,33.69,11.86,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,24,Tuesday
2026-02-25,24.7,68.47,16.13,7.2,,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,25,Wednesday
2026-02-26,24.04,66.41,10.22,7.52,8.66,Pimpleshwar Mandir,PIMPALESHWAR KALYAN 24-26,2026,2,26,Thursday
